1761955200000000,187.21000000,187.34000000,186.76000000,186.97000000,10432.82500000,1761955499999999,1951513.38024000,5982,5270.93500000,986258.27972000,0
1761955500000000,186.96000000,186.97000000,186.66000000,186.77000000,3047.14300000,1761955799999999,569270.12517000,3918,922.85200000,172390.20216000,0
1761955800000000,186.78000000,186.90000000,186.46000000,186.52000000,11903.22500000,1761956099999999,2221657.31848000,3945,1828.07000000,341189.62930000,0
1761956100000000,186.52000000,186.60000000,186.29000000,186.31000000,57140.75600000,1761956399999999,10651222.07411000,7535,38037.02200000,7089457.06358000,0
1761956400000000,186.31000000,186.46000000,186.04000000,186.37000000,11131.94000000,1761956699999999,2073413.33244000,5499,5698.53700000,1061484.37005000,0
1761956700000000,186.38000000,186.85000000,186.38000000,186.62000000,6934.36400000,1761956999999999,1294186.90969000,3532,4079.52800000,761247.65626000,0
1761957000000000,186.62000000,186.66000000,186.31000000,186.41000000,7907.36900000,1761957299999999,1474581.69236000,4249,2213.47500000,412665.30194000,0
1761957300000000,186.41000000,186.65000000,186.41000000,186.59000000,3871.02000000,1761957599999999,722236.63256000,3221,1062.25100000,198183.25281000,0
1761957600000000,186.59000000,186.79000000,186.57000000,186.76000000,3854.02900000,1761957899999999,719371.35429000,2286,2627.51000000,490469.99920000,0
1761957900000000,186.76000000,187.13000000,186.75000000,187.10000000,10231.29200000,1761958199999999,1912511.79829000,5397,3274.18700000,612072.85549000,0
1761958200000000,187.10000000,187.16000000,186.80000000,186.80000000,3488.20600000,1761958499999999,652337.33297000,3310,1261.80200000,236027.98953000,0
1761958500000000,186.80000000,187.17000000,186.80000000,187.11000000,3509.17100000,1761958799999999,656414.99307000,2049,2646.92700000,495131.70455000,0
1761958800000000,187.11000000,187.43000000,187.05000000,187.39000000,3173.09700000,1761959099999999,594304.37417000,3252,1823.99800000,341641.63328000,0
1761959100000000,187.38000000,187.45000000,187.17000000,187.31000000,2915.07900000,1761959399999999,545962.11048000,2801,949.07900000,177803.04062000,0
