1733011200000,3703.59000000,3715.47000000,3703.50000000,3713.32000000,1321.84200000,1733011499999,4903501.28328600,12651,730.16750000,2708564.79873700,0
1733011500000,3713.33000000,3715.00000000,3710.00000000,3714.99000000,1149.49000000,1733011799999,4266910.30014700,11919,719.94150000,2672455.13210200,0
1733011800000,3715.00000000,3726.98000000,3714.26000000,3726.96000000,1850.04890000,1733012099999,6883418.38403400,12567,968.04820000,3601617.56598800,0
1733012100000,3726.96000000,3726.96000000,3715.20000000,3726.58000000,1706.55930000,1733012399999,6351477.64965300,18192,882.39780000,3284101.93329600,0
1733012400000,3726.59000000,3726.59000000,3717.73000000,3723.50000000,1245.12300000,1733012699999,4633805.93803500,13933,541.58000000,2015397.61289400,0
1733012700000,3723.49000000,3727.42000000,3721.24000000,3721.82000000,1285.63060000,1733012999999,4788733.49093300,15729,751.01180000,2797518.39999300,0
1733013000000,3721.82000000,3724.20000000,3717.23000000,3722.01000000,916.32290000,1733013299999,3410373.48482100,13330,396.48740000,1475489.88127100,0
1733013300000,3722.02000000,3722.87000000,3710.50000000,3713.59000000,1474.52400000,1733013599999,5479029.49602600,16215,673.77200000,2503511.64794600,0
1733013600000,3713.59000000,3714.38000000,3695.40000000,3695.88000000,3764.28350000,1733013899999,13939011.75109200,26848,1343.66760000,4973656.80536300,0
1733013900000,3695.87000000,3705.00000000,3690.36000000,3701.60000000,3160.12560000,1733014199999,11685163.81444600,34699,1666.01690000,6160043.27343400,0
1733014200000,3701.60000000,3701.60000000,3691.34000000,3698.39000000,1834.73610000,1733014499999,6783221.01949500,26167,912.29870000,3372771.37213900,0
1733014500000,3698.35000000,3699.00000000,3687.72000000,3688.54000000,2496.67360000,1733014799999,9219088.27186300,20055,743.89410000,2747084.14754000,0
1733014800000,3688.55000000,3694.49000000,3680.61000000,3683.50000000,2908.79550000,1733015099999,10728786.61643900,31548,1289.02830000,4754638.03883100,0
1733015100000,3683.50000000,3687.56000000,3676.00000000,3682.33000000,2240.69910000,1733015399999,8250532.68694400,22762,833.87400000,3070746.64898800,0
1733015400000,3682.33000000,3687.00000000,3677.60000000,3681.21000000,1809.59420000,1733015699999,6664340.46868700,23505,724.98960000,2670007.62114900,0
1733015700000,3681.20000000,3682.00000000,3675.03000000,3678.99000000,2178.01740000,1733015999999,8009855.14627800,19063,1138.16550000,4185664.81662000,0
1733016000000,3678.99000000,3688.37000000,3677.19000000,3686.32000000,1684.66400000,1733016299999,6206197.79687100,13175,1056.76320000,3893170.71507000,0
1733016300000,3686.32000000,3693.33000000,3686.31000000,3691.39000000,1229.58540000,1733016599999,4538081.98278000,8715,783.98160000,2893264.81152100,0
1733016600000,3691.40000000,3697.59000000,3690.02000000,3696.83000000,766.68320000,1733016899999,2831947.38596000,12364,495.31910000,1829582.72945200,0
1733016900000,3696.83000000,3701.43000000,3696.00000000,3700.20000000,960.68590000,1733017199999,3553454.44422700,9332,613.39490000,2268795.51065300,0
1733017200000,3700.20000000,3708.00000000,3698.15000000,3704.67000000,1553.49590000,1733017499999,5752483.64655600,12036,1033.46910000,3826579.80223400,0
1733017500000,3704.65000000,3732.34000000,3702.63000000,3727.44000000,8809.94700000,1733017799999,32809364.09000700,50194,5717.38920000,21290070.53330500,0
1733017800000,3727.44000000,3730.38000000,3715.01000000,3718.94000000,2501.29740000,1733018099999,9314805.59973300,35920,1231.87420000,4587296.73736200,0
1733018100000,3718.94000000,3720.34000000,3705.26000000,3709.59000000,2290.26190000,1733018399999,8499155.96677500,26411,919.63050000,3412058.59688200,0
1733018400000,3709.59000000,3712.41000000,3703.60000000,3706.05000000,1714.93110000,1733018699999,6357894.40976900,23836,836.22910000,3100344.89848400,0
1733018700000,3706.05000000,3706.77000000,3696.17000000,3703.03000000,1762.62540000,1733018999999,6525966.37410500,21356,815.92040000,3020622.15905200,0
1733019000000,3703.02000000,3713.53000000,3694.06000000,3698.18000000,4662.80380000,1733019299999,17270811.40153400,44433,2158.42310000,7995359.01843400,0
1733019300000,3698.18000000,3701.89000000,3689.49000000,3701.24000000,2181.91350000,1733019599999,8059216.33698900,24325,1126.49240000,4160561.08792700,0
1733019600000,3701.24000000,3701.61000000,3688.89000000,3689.81000000,1225.13800000,1733019899999,4527003.30037600,21181,398.22030000,1471174.32964200,0
1733019900000,3689.82000000,3696.87000000,3689.81000000,3691.00000000,860.25210000,1733020199999,3176756.73930800,15414,381.28970000,1408041.24633800,0
1733020200000,3691.00000000,3691.01000000,3676.47000000,3677.29000000,2839.05110000,1733020499999,10451473.41380800,21846,889.08240000,3273155.95595400,0
1733020500000,3677.30000000,3681.51000000,3668.06000000,3671.44000000,3546.31800000,1733020799999,13027204.71384700,30988,1289.76400000,4738486.92300900,0
