1740787200000000,2237.59000000,2238.70000000,2231.42000000,2231.99000000,1071.95180000,1740787499999999,2395541.25746200,6511,348.47670000,778810.12960000,0
1740787500000000,2232.00000000,2235.60000000,2232.00000000,2232.66000000,625.93390000,1740787799999999,1397937.80826300,7272,223.84360000,499896.90707600,0
1740787800000000,2232.67000000,2245.41000000,2232.12000000,2244.39000000,1121.48890000,1740788099999999,2511247.96557500,8083,608.67860000,1363178.11173300,0
1740788100000000,2244.38000000,2246.58000000,2237.20000000,2237.31000000,1444.89910000,1740788399999999,3240227.66352700,9747,692.90650000,1554189.83883000,0
1740788400000000,2237.32000000,2241.86000000,2235.70000000,2236.26000000,923.92710000,1740788699999999,2067970.89872300,8201,459.43420000,1028538.37603000,0
1740788700000000,2236.26000000,2237.39000000,2231.82000000,2233.59000000,573.81280000,1740788999999999,1282081.20043600,7294,191.31890000,427509.24668600,0
1740789000000000,2233.60000000,2234.38000000,2230.00000000,2231.39000000,850.04190000,1740789299999999,1896607.21653500,7092,354.93910000,791885.53814900,0
1740789300000000,2231.40000000,2236.09000000,2227.63000000,2227.91000000,1236.76890000,1740789599999999,2759342.23311900,7725,541.49330000,1208606.17371900,0
1740789600000000,2227.90000000,2229.38000000,2223.62000000,2227.70000000,1343.16340000,1740789899999999,2990029.54058600,9077,499.88900000,1112756.98377700,0
1740789900000000,2227.71000000,2230.80000000,2225.62000000,2226.70000000,1041.97850000,1740790199999999,2321989.49086300,8167,418.99070000,933379.02056200,0
1740790200000000,2226.70000000,2227.39000000,2219.37000000,2220.09000000,1690.78670000,1740790499999999,3759382.26760200,7747,592.81180000,1318000.10372100,0
1740790500000000,2220.09000000,2221.01000000,2215.51000000,2216.16000000,1749.42850000,1740790799999999,3880312.25703700,8663,603.75420000,1339006.02886200,0
1740790800000000,2216.17000000,2217.58000000,2213.33000000,2215.90000000,1438.88110000,1740791099999999,3187054.71626600,9709,506.09320000,1120993.55667300,0
1740791100000000,2215.90000000,2219.80000000,2214.57000000,2216.49000000,1142.15370000,1740791399999999,2531914.24731600,8896,506.63030000,1123381.31436800,0
1740791400000000,2216.50000000,2221.20000000,2216.50000000,2220.01000000,652.51640000,1740791699999999,1448200.10720000,5584,358.29390000,795189.30646100,0
1740791700000000,2220.01000000,2225.00000000,2220.00000000,2224.79000000,583.67630000,1740791999999999,1297031.21773800,6190,297.70530000,661575.90685600,0
1740792000000000,2224.79000000,2227.00000000,2222.11000000,2224.65000000,1072.56930000,1740792299999999,2385844.46932600,6906,591.86780000,1316587.69828400,0
1740792300000000,2224.66000000,2224.66000000,2217.62000000,2221.42000000,713.62600000,1740792599999999,1584309.44932900,8939,254.34230000,564654.57229600,0
1740792600000000,2221.42000000,2226.62000000,2219.50000000,2226.62000000,544.96310000,1740792899999999,1210996.52155800,7153,246.15900000,547077.75649800,0
1740792900000000,2226.62000000,2228.80000000,2223.99000000,2228.70000000,663.95320000,1740793199999999,1478025.91742800,8232,323.83060000,720795.78528300,0
1740793200000000,2228.71000000,2238.90000000,2227.79000000,2238.09000000,1917.74680000,1740793499999999,4284634.89843500,12478,986.85320000,2204036.92380500,0
1740793500000000,2238.09000000,2242.54000000,2234.02000000,2242.05000000,2618.21160000,1740793799999999,5864795.94005400,14830,1393.24980000,3120911.56860500,0
1740793800000000,2242.06000000,2251.00000000,2241.80000000,2249.75000000,3051.85450000,1740794099999999,6857446.93018900,16584,1584.55480000,3560341.23561200,0
1740794100000000,2249.74000000,2263.70000000,2248.40000000,2253.20000000,3478.43700000,1740794399999999,7850574.32282000,19392,2066.43010000,4662725.56172300,0
1740794400000000,2253.20000000,2253.20000000,2242.10000000,2242.62000000,1436.24180000,1740794699999999,3226762.58010000,15688,560.04490000,1258194.73526900,0
1740794700000000,2242.61000000,2243.51000000,2240.00000000,2243.35000000,1356.98180000,1740794999999999,3041831.43765700,9427,764.90920000,1714770.71305000,0
1740795000000000,2243.34000000,2257.30000000,2242.80000000,2254.77000000,1824.08080000,1740795299999999,4107587.23561700,15203,1074.82760000,2419824.20337600,0
1740795300000000,2254.78000000,2259.19000000,2247.40000000,2251.00000000,1280.88190000,1740795599999999,2884149.03943300,11740,661.89590000,1490197.05531800,0
1740795600000000,2251.00000000,2257.79000000,2251.00000000,2253.76000000,2044.15570000,1740795899999999,4608820.87000800,12461,1220.79390000,2752420.18968900,0
1740795900000000,2253.77000000,2262.80000000,2251.40000000,2260.09000000,2283.21470000,1740796199999999,5154448.02926300,14020,1404.57380000,3171583.54722600,0
1740796200000000,2260.09000000,2275.61000000,2255.44000000,2272.51000000,11181.17810000,1740796499999999,25363779.95085900,31185,7074.50270000,16045884.35845900,0
1740796500000000,2272.50000000,2272.50000000,2265.00000000,2266.10000000,2076.97900000,1740796799999999,4711087.23659900,15279,1160.73150000,2632999.22589200,0
1740796800000000,2266.10000000,2268.85000000,2261.61000000,2266.51000000,1956.14210000,1740797099999999,4429979.29127600,12300,931.79290000,2110357.43501300,0
1740797100000000,2266.45000000,2266.45000000,2257.83000000,2259.35000000,3513.19080000,1740797399999999,7947517.33177700,11745,1651.44240000,3736825.93642600,0
1740797400000000,2259.35000000,2265.20000000,2254.52000000,2261.11000000,1494.21650000,1740797699999999,3375397.56080100,10904,564.52480000,1275798.27824500,0
1740797700000000,2261.11000000,2261.30000000,2255.33000000,2256.19000000,981.15010000,1740797999999999,2215283.57923700,9149,397.12760000,896598.60540700,0
1740798000000000,2256.20000000,2259.50000000,2254.20000000,2258.79000000,989.82090000,1740798299999999,2233761.39411300,10712,637.93390000,1439565.67736600,0
1740798300000000,2258.79000000,2259.49000000,2250.00000000,2250.69000000,1675.21190000,1740798599999999,3773322.92544700,10851,844.60750000,1902351.58308400,0
1740798600000000,2250.69000000,2255.00000000,2249.63000000,2251.76000000,1099.08990000,1740798899999999,2475169.16599000,6902,537.06370000,1209549.59671400,0
1740798900000000,2251.77000000,2252.50000000,2249.00000000,2250.50000000,700.74330000,1740799199999999,1577237.44185100,8313,354.32530000,797467.75101400,0
1740799200000000,2250.51000000,2254.04000000,2249.94000000,2251.51000000,779.84550000,1740799499999999,1755934.17110800,6297,533.93780000,1202323.52332400,0
