1777593600000000,615.38000000,615.84000000,615.28000000,615.84000000,379.54100000,1777593899999999,233589.26189000,3269,205.87600000,126706.81799000,0
1777593900000000,615.83000000,616.00000000,615.52000000,615.91000000,274.75200000,1777594199999999,169188.74148000,2091,159.42200000,98170.41703000,0
1777594200000000,615.90000000,616.08000000,615.85000000,616.02000000,178.24400000,1777594499999999,109789.56169000,1432,76.39500000,47056.10727000,0
1777594500000000,616.02000000,616.67000000,616.02000000,616.39000000,180.29800000,1777594799999999,111143.67256000,1723,72.38600000,44616.52393000,0
1777594800000000,616.40000000,616.50000000,616.14000000,616.21000000,121.03100000,1777595099999999,74592.66659000,1069,25.08000000,15456.72470000,0
1777595100000000,616.22000000,616.46000000,616.21000000,616.45000000,140.50800000,1777595399999999,86596.72152000,649,62.09400000,38268.26697000,0
1777595400000000,616.46000000,616.79000000,616.30000000,616.31000000,602.36100000,1777595699999999,371404.46600000,1436,300.37800000,185226.35625000,0
1777595700000000,616.30000000,616.52000000,616.09000000,616.17000000,151.50800000,1777595999999999,93370.53514000,1297,19.91500000,12272.55085000,0
1777596000000000,616.16000000,616.47000000,616.15000000,616.45000000,385.79500000,1777596299999999,237776.99765000,1158,283.34900000,174644.87457000,0
1777596300000000,616.46000000,616.80000000,616.00000000,616.00000000,199.61300000,1777596599999999,123056.72094000,2099,55.32400000,34109.99105000,0
1777596600000000,616.01000000,616.01000000,615.61000000,615.61000000,122.53500000,1777596899999999,75453.57931000,774,44.18200000,27205.53534000,0
1777596900000000,615.62000000,615.65000000,615.33000000,615.57000000,158.17900000,1777597199999999,97356.28136000,979,49.88200000,30699.53473000,0
1777597200000000,615.57000000,615.88000000,615.50000000,615.78000000,243.57900000,1777597499999999,149975.21477000,1013,154.65700000,95230.66566000,0
1777597500000000,615.79000000,616.66000000,615.79000000,616.42000000,134.60600000,1777597799999999,82952.36999000,1264,37.89800000,23353.04096000,0
1777597800000000,616.42000000,616.47000000,616.23000000,616.35000000,153.32300000,1777598099999999,94503.46635000,1039,45.77200000,28211.00164000,0
1777598100000000,616.36000000,616.65000000,616.36000000,616.55000000,144.19900000,1777598399999999,88899.70591000,1418,48.13000000,29674.15346000,0
1777598400000000,616.55000000,616.64000000,616.36000000,616.42000000,90.86500000,1777598699999999,56017.95435000,800,38.56800000,23777.13603000,0
1777598700000000,616.42000000,616.42000000,615.93000000,615.94000000,94.28600000,1777598999999999,58089.13753000,835,14.10800000,8691.98028000,0
1777599000000000,615.93000000,616.23000000,615.66000000,616.23000000,157.46400000,1777599299999999,96998.40322000,1030,84.10800000,51814.27370000,0
1777599300000000,616.22000000,616.54000000,616.22000000,616.53000000,92.05700000,1777599599999999,56746.69945000,539,47.86300000,29505.43662000,0
1777599600000000,616.53000000,617.00000000,616.53000000,616.88000000,138.57900000,1777599899999999,85468.12523000,898,78.74200000,48561.28183000,0
1777599900000000,616.89000000,617.22000000,616.79000000,617.08000000,252.17000000,1777600199999999,155589.57631000,1252,163.85300000,101098.07385000,0
1777600200000000,617.07000000,617.40000000,616.95000000,617.29000000,165.90200000,1777600499999999,102380.35752000,1364,78.13900000,48223.61316000,0
1777600500000000,617.29000000,617.54000000,617.17000000,617.51000000,251.15900000,1777600799999999,155064.40351000,1283,161.35000000,99621.67041000,0
1777600800000000,617.51000000,617.54000000,616.92000000,616.99000000,475.13800000,1777601099999999,293291.53754000,1406,151.16400000,93302.94479000,0
1777601100000000,616.98000000,617.40000000,616.76000000,617.29000000,297.25300000,1777601399999999,183387.47999000,1545,130.16200000,80302.71999000,0
1777601400000000,617.29000000,617.29000000,616.72000000,616.81000000,275.26100000,1777601699999999,169840.86418000,1439,109.57000000,67612.87405000,0
